0.2528445006321114, -0.007705193585856307
4.0960809102402, -0.02071840941974301
7.888748419721875, 0.10187978185739865
8.697850821744627, 0.30230042835167836
9.355246523388118, 1.1804356573528878
10.670037926675096, 3.9525074697571085
11.93426042983565, 5.370348702816386
13.29962073324905, 7.194168024588123
14.664981036662454, 8.273066353131867
16.1314791403287, 9.622502589801172
18.002528445006327, 10.902848923983981
19.21618204804045, 11.711380570926302
20.42983565107459, 12.452192127575174
21.94690265486726, 13.39513659595962
23.51453855878635, 14.202469657233031
25.89127686472819, 15.27794345529417
27.357774968394445, 16.1533390599093
29.279393173198486, 16.891753445220345
32.21238938053098, 18.100783932102974
34.23514538558787, 18.974296044952666
36.56131479140329, 19.846780798657583
39.24146649810367, 20.85350714728049
41.46649810366625, 21.523174083153304
